Timestamp,EventType,Severity,Location,TargetSector,ThreatActor,ImpactScore,Date,Hour,DayOfWeek,Month,Quarter,Year,CumulativeImpact,Latitude,Longitude
2024-09-17 04:00:00,Insider Threat,Medium,Africa,Finance,Insider,36,2024-09-17,4,Tuesday,2024-09,2024Q3,2024,314705,2.8351036989545735,21.068863018437703
2024-09-17 05:00:00,Data Breach,Low,Asia,Manufacturing,Unknown,24,2024-09-17,5,Tuesday,2024-09,2024Q3,2024,314729,31.170155015741848,117.09511811550587
2024-09-17 06:00:00,Physical Intrusion,Medium,Europe,Manufacturing,Hacktivist,97,2024-09-17,6,Tuesday,2024-09,2024Q3,2024,314826,49.38381272867436,-0.12524263609947184
2024-09-17 07:00:00,Insider Threat,High,Australia,Finance,Insider,5,2024-09-17,7,Tuesday,2024-09,2024Q3,2024,314831,-22.566360569784862,131.76775170466703
2024-09-17 08:00:00,Social Engineering,Low,Europe,Manufacturing,Organized Crime,57,2024-09-17,8,Tuesday,2024-09,2024Q3,2024,314888,58.76221082779423,6.09455128662759
2024-09-17 09:00:00,Social Engineering,Low,Europe,Manufacturing,Organized Crime,67,2024-09-17,9,Tuesday,2024-09,2024Q3,2024,314955,51.496814197082934,20.589884034047603
2024-09-17 10:00:00,Insider Threat,Low,Africa,Finance,Hacktivist,11,2024-09-17,10,Tuesday,2024-09,2024Q3,2024,314966,3.6040127625016667,18.985590814686983
2024-09-17 11:00:00,Physical Intrusion,Medium,Europe,Healthcare,Organized Crime,45,2024-09-17,11,Tuesday,2024-09,2024Q3,2024,315011,51.31475379697003,0.08017908933305229
2024-09-17 12:00:00,Insider Threat,High,North America,Finance,Unknown,96,2024-09-17,12,Tuesday,2024-09,2024Q3,2024,315107,38.97202932950083,-103.97207914600949
2024-09-17 13:00:00,Insider Threat,Low,Europe,Finance,Insider,22,2024-09-17,13,Tuesday,2024-09,2024Q3,2024,315129,48.88278624798506,12.874797485769816
2024-09-17 14:00:00,Data Breach,Medium,Europe,Manufacturing,Organized Crime,11,2024-09-17,14,Tuesday,2024-09,2024Q3,2024,315140,49.41854142058328,10.25145617667234
2024-09-17 15:00:00,Social Engineering,Critical,North America,Technology,Insider,38,2024-09-17,15,Tuesday,2024-09,2024Q3,2024,315178,29.302175646444727,-100.41665616933699
2024-09-17 16:00:00,Data Breach,Low,Africa,Manufacturing,Nation State,59,2024-09-17,16,Tuesday,2024-09,2024Q3,2024,315237,-1.6351376786388327,21.11933303779711
2024-09-17 17:00:00,Data Breach,Medium,South America,Healthcare,Insider,86,2024-09-17,17,Tuesday,2024-09,2024Q3,2024,315323,-12.808572476980457,-54.19443928062061
2024-09-17 18:00:00,Insider Threat,Critical,Asia,Finance,Hacktivist,4,2024-09-17,18,Tuesday,2024-09,2024Q3,2024,315327,31.315158372717008,109.71322204249505
2024-09-17 19:00:00,Data Breach,Critical,Africa,Government,Unknown,67,2024-09-17,19,Tuesday,2024-09,2024Q3,2024,315394,7.264043813492842,16.020810840898104
2024-09-17 20:00:00,Social Engineering,Low,Europe,Finance,Organized Crime,10,2024-09-17,20,Tuesday,2024-09,2024Q3,2024,315404,50.625976708188766,11.57749857784107
2024-09-17 21:00:00,Data Breach,Low,South America,Healthcare,Unknown,19,2024-09-17,21,Tuesday,2024-09,2024Q3,2024,315423,-15.65588168583134,-52.14814575253639
2024-09-17 22:00:00,Social Engineering,Low,Asia,Energy,Insider,82,2024-09-17,22,Tuesday,2024-09,2024Q3,2024,315505,39.179319017394036,106.17741755137712
2024-09-17 23:00:00,Data Breach,High,Asia,Manufacturing,Organized Crime,28,2024-09-17,23,Tuesday,2024-09,2024Q3,2024,315533,37.82036371133248,102.14205662406901
2024-09-18 00:00:00,Social Engineering,High,Asia,Technology,Unknown,95,2024-09-18,0,Wednesday,2024-09,2024Q3,2024,315628,40.66409991347127,99.3668044170407
2024-09-18 01:00:00,Data Breach,Medium,North America,Technology,Hacktivist,17,2024-09-18,1,Wednesday,2024-09,2024Q3,2024,315645,46.63799232700707,-98.72564925919514
2024-09-18 02:00:00,Data Breach,Low,North America,Manufacturing,Nation State,24,2024-09-18,2,Wednesday,2024-09,2024Q3,2024,315669,47.326529810050005,-100.97553443820492
2024-09-18 03:00:00,Physical Intrusion,Low,South America,Manufacturing,Nation State,1,2024-09-18,3,Wednesday,2024-09,2024Q3,2024,315670,-12.715715936555966,-61.06475949468578
2024-09-18 04:00:00,Social Engineering,Medium,Europe,Healthcare,Hacktivist,5,2024-09-18,4,Wednesday,2024-09,2024Q3,2024,315675,44.81521509626873,11.154031267509257
2024-09-18 05:00:00,Social Engineering,Medium,South America,Finance,Nation State,32,2024-09-18,5,Wednesday,2024-09,2024Q3,2024,315707,-16.191661378404614,-63.373311465895206
2024-09-18 06:00:00,Social Engineering,High,Europe,Government,Hacktivist,53,2024-09-18,6,Wednesday,2024-09,2024Q3,2024,315760,58.19498981172596,16.46148865545569
2024-09-18 07:00:00,Cyber Attack,Medium,Africa,Finance,Insider,81,2024-09-18,7,Wednesday,2024-09,2024Q3,2024,315841,1.2969473669869171,19.646268266688047
2024-09-18 08:00:00,Data Breach,Low,Asia,Finance,Hacktivist,57,2024-09-18,8,Wednesday,2024-09,2024Q3,2024,315898,32.829101179776096,114.93004150609175
2024-09-18 09:00:00,Social Engineering,Low,Asia,Government,Nation State,85,2024-09-18,9,Wednesday,2024-09,2024Q3,2024,315983,32.27553389813823,110.1664939423914
2024-09-18 10:00:00,Cyber Attack,Low,North America,Technology,Insider,43,2024-09-18,10,Wednesday,2024-09,2024Q3,2024,316026,34.61275024818273,-100.37969166532024
2024-09-18 11:00:00,Physical Intrusion,Low,Africa,Finance,Hacktivist,86,2024-09-18,11,Wednesday,2024-09,2024Q3,2024,316112,4.596677436252194,13.605319728795525
2024-09-18 12:00:00,Social Engineering,Low,Australia,Energy,Hacktivist,39,2024-09-18,12,Wednesday,2024-09,2024Q3,2024,316151,-27.258463301617706,138.31467232287264
2024-09-18 13:00:00,Social Engineering,Low,Africa,Energy,Insider,34,2024-09-18,13,Wednesday,2024-09,2024Q3,2024,316185,-4.914009696404825,22.36469841662539
2024-09-18 14:00:00,Cyber Attack,Low,Europe,Healthcare,Organized Crime,78,2024-09-18,14,Wednesday,2024-09,2024Q3,2024,316263,45.650594143233704,6.498419149801192
2024-09-18 15:00:00,Data Breach,Low,Africa,Healthcare,Nation State,80,2024-09-18,15,Wednesday,2024-09,2024Q3,2024,316343,-13.046333504456342,14.26784916585864
2024-09-18 16:00:00,Physical Intrusion,High,North America,Government,Organized Crime,5,2024-09-18,16,Wednesday,2024-09,2024Q3,2024,316348,43.53059509529448,-100.06609865427913
2024-09-18 17:00:00,Social Engineering,Low,Europe,Government,Insider,18,2024-09-18,17,Wednesday,2024-09,2024Q3,2024,316366,48.81305988076891,11.170403272359719
2024-09-18 18:00:00,Data Breach,Medium,South America,Healthcare,Insider,4,2024-09-18,18,Wednesday,2024-09,2024Q3,2024,316370,-21.143478492823096,-59.199478349604824
2024-09-18 19:00:00,Physical Intrusion,High,Europe,Manufacturing,Unknown,92,2024-09-18,19,Wednesday,2024-09,2024Q3,2024,316462,56.93575461236517,10.016285624076433
2024-09-18 20:00:00,Insider Threat,Medium,South America,Finance,Unknown,91,2024-09-18,20,Wednesday,2024-09,2024Q3,2024,316553,-14.767432479021148,-54.02423744934834
2024-09-18 21:00:00,Insider Threat,Critical,Australia,Manufacturing,Insider,70,2024-09-18,21,Wednesday,2024-09,2024Q3,2024,316623,-36.20737722206695,131.82229454605684
2024-09-18 22:00:00,Physical Intrusion,Low,Europe,Technology,Unknown,11,2024-09-18,22,Wednesday,2024-09,2024Q3,2024,316634,53.60905187828311,19.477526219845767
2024-09-18 23:00:00,Cyber Attack,High,Asia,Energy,Hacktivist,47,2024-09-18,23,Wednesday,2024-09,2024Q3,2024,316681,29.94621264427145,96.66650724727648
2024-09-19 00:00:00,Physical Intrusion,Critical,Australia,Government,Organized Crime,85,2024-09-19,0,Thursday,2024-09,2024Q3,2024,316766,-22.022812706624485,131.35731586186813
2024-09-19 01:00:00,Physical Intrusion,High,South America,Healthcare,Insider,81,2024-09-19,1,Thursday,2024-09,2024Q3,2024,316847,-12.474418051303802,-65.96733617922129
2024-09-19 02:00:00,Cyber Attack,Low,North America,Energy,Hacktivist,31,2024-09-19,2,Thursday,2024-09,2024Q3,2024,316878,40.68682496334026,-98.89617228347609
2024-09-19 03:00:00,Cyber Attack,Low,Australia,Manufacturing,Nation State,98,2024-09-19,3,Thursday,2024-09,2024Q3,2024,316976,-31.25854445530179,136.99489689262612
2024-09-19 04:00:00,Data Breach,Low,Australia,Government,Nation State,13,2024-09-19,4,Thursday,2024-09,2024Q3,2024,316989,-31.16315043584077,143.76704806321393
2024-09-19 05:00:00,Data Breach,Medium,Australia,Government,Unknown,23,2024-09-19,5,Thursday,2024-09,2024Q3,2024,317012,-25.244505297915506,136.0699872609922
2024-09-19 06:00:00,Cyber Attack,High,South America,Finance,Unknown,65,2024-09-19,6,Thursday,2024-09,2024Q3,2024,317077,-19.7068779533673,-55.765890926571565
2024-09-19 07:00:00,Insider Threat,Low,South America,Government,Hacktivist,68,2024-09-19,7,Thursday,2024-09,2024Q3,2024,317145,-8.903369153320828,-65.44206066163036
2024-09-19 08:00:00,Insider Threat,Medium,Europe,Technology,Nation State,30,2024-09-19,8,Thursday,2024-09,2024Q3,2024,317175,49.492656790552466,3.0934927639319785
2024-09-19 09:00:00,Physical Intrusion,Medium,Asia,Government,Insider,31,2024-09-19,9,Thursday,2024-09,2024Q3,2024,317206,29.975682639322734,111.54159696284314
2024-09-19 10:00:00,Social Engineering,Medium,Australia,Technology,Organized Crime,47,2024-09-19,10,Thursday,2024-09,2024Q3,2024,317253,-20.00721422841883,139.70747323053993
2024-09-19 11:00:00,Physical Intrusion,High,Europe,Manufacturing,Unknown,16,2024-09-19,11,Thursday,2024-09,2024Q3,2024,317269,40.44632453456063,11.19522364312596
2024-09-19 12:00:00,Physical Intrusion,High,Europe,Finance,Hacktivist,43,2024-09-19,12,Thursday,2024-09,2024Q3,2024,317312,49.34083010747307,5.619462365420869
2024-09-19 13:00:00,Social Engineering,Low,Asia,Technology,Unknown,3,2024-09-19,13,Thursday,2024-09,2024Q3,2024,317315,37.78085595446734,117.15384272063262
2024-09-19 14:00:00,Cyber Attack,Medium,Europe,Manufacturing,Hacktivist,12,2024-09-19,14,Thursday,2024-09,2024Q3,2024,317327,44.855122962617344,14.144022992096398
2024-09-19 15:00:00,Insider Threat,Low,Asia,Energy,Nation State,76,2024-09-19,15,Thursday,2024-09,2024Q3,2024,317403,32.83787919270308,101.5432711317749
2024-09-19 16:00:00,Physical Intrusion,Medium,North America,Government,Unknown,11,2024-09-19,16,Thursday,2024-09,2024Q3,2024,317414,36.62801320665387,-99.73599038485152
2024-09-19 17:00:00,Social Engineering,Critical,Asia,Healthcare,Hacktivist,16,2024-09-19,17,Thursday,2024-09,2024Q3,2024,317430,29.377743653600447,97.70707150245791
2024-09-19 18:00:00,Data Breach,High,Africa,Healthcare,Hacktivist,29,2024-09-19,18,Thursday,2024-09,2024Q3,2024,317459,0.38231996696326126,20.608936510509437
2024-09-19 19:00:00,Physical Intrusion,Medium,Asia,Technology,Unknown,21,2024-09-19,19,Thursday,2024-09,2024Q3,2024,317480,39.25511741346893,102.67757172702441
2024-09-19 20:00:00,Insider Threat,Low,Asia,Finance,Organized Crime,58,2024-09-19,20,Thursday,2024-09,2024Q3,2024,317538,45.01872008162,116.93672890156786
2024-09-19 21:00:00,Cyber Attack,Low,Africa,Technology,Insider,43,2024-09-19,21,Thursday,2024-09,2024Q3,2024,317581,3.8097770572872203,23.80962075296455
2024-09-19 22:00:00,Physical Intrusion,Medium,Asia,Manufacturing,Nation State,5,2024-09-19,22,Thursday,2024-09,2024Q3,2024,317586,33.653292036621764,92.35509252302761
2024-09-19 23:00:00,Physical Intrusion,Low,South America,Manufacturing,Unknown,52,2024-09-19,23,Thursday,2024-09,2024Q3,2024,317638,-9.426747512067688,-50.79683928856649
2024-09-20 00:00:00,Social Engineering,Medium,Europe,Technology,Unknown,13,2024-09-20,0,Friday,2024-09,2024Q3,2024,317651,44.35434804424043,12.018539857764635
2024-09-20 01:00:00,Data Breach,Low,Europe,Technology,Organized Crime,81,2024-09-20,1,Friday,2024-09,2024Q3,2024,317732,47.31855084442629,17.700207723376018
2024-09-20 02:00:00,Data Breach,Low,North America,Energy,Nation State,12,2024-09-20,2,Friday,2024-09,2024Q3,2024,317744,44.763145629578304,-98.61118659392487
2024-09-20 03:00:00,Cyber Attack,Low,North America,Manufacturing,Unknown,81,2024-09-20,3,Friday,2024-09,2024Q3,2024,317825,36.70973939316216,-99.24002448960492
2024-09-20 04:00:00,Insider Threat,Critical,Africa,Energy,Organized Crime,1,2024-09-20,4,Friday,2024-09,2024Q3,2024,317826,0.28883742296618553,15.826736383133332
2024-09-20 05:00:00,Cyber Attack,High,South America,Technology,Insider,8,2024-09-20,5,Friday,2024-09,2024Q3,2024,317834,-18.50564331596481,-56.73305236886487
2024-09-20 06:00:00,Physical Intrusion,Low,North America,Finance,Hacktivist,16,2024-09-20,6,Friday,2024-09,2024Q3,2024,317850,38.92181230532273,-94.55480182249578
2024-09-20 07:00:00,Physical Intrusion,Low,Europe,Government,Insider,15,2024-09-20,7,Friday,2024-09,2024Q3,2024,317865,49.6538310535991,1.2341680235116197
2024-09-20 08:00:00,Data Breach,Medium,North America,Manufacturing,Insider,19,2024-09-20,8,Friday,2024-09,2024Q3,2024,317884,42.3566806209894,-104.09925487038514
2024-09-20 09:00:00,Insider Threat,Low,North America,Healthcare,Insider,25,2024-09-20,9,Friday,2024-09,2024Q3,2024,317909,40.82852031990878,-106.15786464024578
2024-09-20 10:00:00,Social Engineering,Medium,Asia,Energy,Insider,31,2024-09-20,10,Friday,2024-09,2024Q3,2024,317940,38.57495981016235,113.92465849848999
2024-09-20 11:00:00,Insider Threat,High,North America,Manufacturing,Hacktivist,2,2024-09-20,11,Friday,2024-09,2024Q3,2024,317942,41.960606184196635,-94.39614446631661
2024-09-20 12:00:00,Physical Intrusion,Medium,Africa,Government,Nation State,59,2024-09-20,12,Friday,2024-09,2024Q3,2024,318001,-0.9993012943417422,18.2026876981788
2024-09-20 13:00:00,Social Engineering,Medium,Europe,Energy,Nation State,89,2024-09-20,13,Friday,2024-09,2024Q3,2024,318090,46.953565998966724,15.377961327319744
2024-09-20 14:00:00,Insider Threat,Medium,Africa,Manufacturing,Organized Crime,31,2024-09-20,14,Friday,2024-09,2024Q3,2024,318121,-4.57293079910489,13.159183877845535
2024-09-20 15:00:00,Insider Threat,Critical,Africa,Energy,Organized Crime,68,2024-09-20,15,Friday,2024-09,2024Q3,2024,318189,-13.638077325792423,21.523029252649476
2024-09-20 16:00:00,Social Engineering,Critical,Australia,Energy,Unknown,68,2024-09-20,16,Friday,2024-09,2024Q3,2024,318257,-25.575438081372162,139.67061764501608
2024-09-20 17:00:00,Physical Intrusion,Medium,South America,Technology,Insider,12,2024-09-20,17,Friday,2024-09,2024Q3,2024,318269,-20.71525087560007,-62.7034022444557
2024-09-20 18:00:00,Insider Threat,Low,Australia,Technology,Insider,17,2024-09-20,18,Friday,2024-09,2024Q3,2024,318286,-29.3807201613534,134.95804013915094
2024-09-20 19:00:00,Social Engineering,Medium,Australia,Energy,Hacktivist,85,2024-09-20,19,Friday,2024-09,2024Q3,2024,318371,-26.502685055259878,137.51521536465035
2024-09-20 20:00:00,Physical Intrusion,Low,Asia,Energy,Insider,29,2024-09-20,20,Friday,2024-09,2024Q3,2024,318400,32.39464499207532,110.76925164337574
2024-09-20 21:00:00,Social Engineering,Medium,Africa,Healthcare,Hacktivist,86,2024-09-20,21,Friday,2024-09,2024Q3,2024,318486,2.7380434431396647,12.371971093812295
2024-09-20 22:00:00,Social Engineering,Medium,South America,Government,Unknown,36,2024-09-20,22,Friday,2024-09,2024Q3,2024,318522,-15.833120313849372,-60.853780519767085
2024-09-20 23:00:00,Insider Threat,Low,Europe,Government,Organized Crime,80,2024-09-20,23,Friday,2024-09,2024Q3,2024,318602,58.1339915538776,5.403083058198711
2024-09-21 00:00:00,Physical Intrusion,Low,Europe,Finance,Organized Crime,63,2024-09-21,0,Saturday,2024-09,2024Q3,2024,318665,60.970282676879094,12.736644804122303
2024-09-21 01:00:00,Insider Threat,Medium,South America,Finance,Unknown,15,2024-09-21,1,Saturday,2024-09,2024Q3,2024,318680,-16.530527982820843,-61.536628896238206
2024-09-21 02:00:00,Cyber Attack,High,Africa,Finance,Unknown,30,2024-09-21,2,Saturday,2024-09,2024Q3,2024,318710,-4.234951819598719,24.07331058772691
2024-09-21 03:00:00,Cyber Attack,Medium,Africa,Technology,Insider,51,2024-09-21,3,Saturday,2024-09,2024Q3,2024,318761,-8.816200083995541,13.28474991882243
2024-09-21 04:00:00,Physical Intrusion,Medium,Asia,Technology,Organized Crime,11,2024-09-21,4,Saturday,2024-09,2024Q3,2024,318772,44.13902370007036,102.63031418345538
2024-09-21 05:00:00,Social Engineering,Low,Asia,Healthcare,Nation State,57,2024-09-21,5,Saturday,2024-09,2024Q3,2024,318829,31.380331842929113,115.01812748594588
2024-09-21 06:00:00,Insider Threat,Medium,Australia,Technology,Unknown,13,2024-09-21,6,Saturday,2024-09,2024Q3,2024,318842,-27.701423035083494,133.98196547360664
2024-09-21 07:00:00,Insider Threat,Medium,Europe,Finance,Organized Crime,87,2024-09-21,7,Saturday,2024-09,2024Q3,2024,318929,46.501758084426186,15.409438181632808
2024-09-21 08:00:00,Physical Intrusion,Medium,Asia,Manufacturing,Organized Crime,55,2024-09-21,8,Saturday,2024-09,2024Q3,2024,318984,33.366673473381766,99.7142954761735
2024-09-21 09:00:00,Physical Intrusion,Low,South America,Energy,Hacktivist,98,2024-09-21,9,Saturday,2024-09,2024Q3,2024,319082,-17.38472133979949,-67.43574506841499
2024-09-21 10:00:00,Cyber Attack,Medium,Europe,Finance,Organized Crime,63,2024-09-21,10,Saturday,2024-09,2024Q3,2024,319145,54.13397832599938,17.02614587330066
2024-09-21 11:00:00,Data Breach,Low,Africa,Healthcare,Unknown,84,2024-09-21,11,Saturday,2024-09,2024Q3,2024,319229,-13.72912493512463,24.029407485723688
2024-09-21 12:00:00,Physical Intrusion,Low,Europe,Energy,Insider,2,2024-09-21,12,Saturday,2024-09,2024Q3,2024,319231,49.06184868855238,7.912463777027052
2024-09-21 13:00:00,Data Breach,Critical,North America,Technology,Organized Crime,72,2024-09-21,13,Saturday,2024-09,2024Q3,2024,319303,43.58996690923214,-91.82933922767607
2024-09-21 14:00:00,Physical Intrusion,Low,Europe,Energy,Nation State,82,2024-09-21,14,Saturday,2024-09,2024Q3,2024,319385,46.54803135612997,6.89427585119196
2024-09-21 15:00:00,Social Engineering,Low,Asia,Manufacturing,Unknown,56,2024-09-21,15,Saturday,2024-09,2024Q3,2024,319441,37.94160914205337,100.71788403757542
2024-09-21 16:00:00,Social Engineering,Medium,South America,Healthcare,Insider,7,2024-09-21,16,Saturday,2024-09,2024Q3,2024,319448,-14.552491941304762,-59.92269023291265
2024-09-21 17:00:00,Cyber Attack,High,Africa,Technology,Insider,43,2024-09-21,17,Saturday,2024-09,2024Q3,2024,319491,-3.5889888307768425,18.64746025368629
2024-09-21 18:00:00,Cyber Attack,Medium,Africa,Government,Unknown,31,2024-09-21,18,Saturday,2024-09,2024Q3,2024,319522,-9.061029851056402,14.200940555413524
2024-09-21 19:00:00,Data Breach,High,Asia,Finance,Insider,61,2024-09-21,19,Saturday,2024-09,2024Q3,2024,319583,37.032654923215496,104.41303609001656
2024-09-21 20:00:00,Physical Intrusion,High,Asia,Manufacturing,Nation State,22,2024-09-21,20,Saturday,2024-09,2024Q3,2024,319605,36.591524196488294,106.26120282800079
2024-09-21 21:00:00,Insider Threat,Low,Asia,Manufacturing,Organized Crime,62,2024-09-21,21,Saturday,2024-09,2024Q3,2024,319667,31.296860110508515,109.14970916861408
2024-09-21 22:00:00,Cyber Attack,Low,North America,Finance,Unknown,28,2024-09-21,22,Saturday,2024-09,2024Q3,2024,319695,43.79943412211132,-86.70825260975914
2024-09-21 23:00:00,Insider Threat,Low,South America,Healthcare,Organized Crime,25,2024-09-21,23,Saturday,2024-09,2024Q3,2024,319720,-17.42531099244113,-53.877355673201556
2024-09-22 00:00:00,Insider Threat,High,North America,Healthcare,Organized Crime,65,2024-09-22,0,Sunday,2024-09,2024Q3,2024,319785,45.172167992307955,-105.29686458121394
2024-09-22 01:00:00,Physical Intrusion,Low,Asia,Manufacturing,Insider,32,2024-09-22,1,Sunday,2024-09,2024Q3,2024,319817,36.515008528504104,118.61400084085071
2024-09-22 02:00:00,Data Breach,Low,South America,Finance,Unknown,89,2024-09-22,2,Sunday,2024-09,2024Q3,2024,319906,-7.6000144098776055,-59.74570150709848
